case_id,config_id,parameter_path,value_json
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,splits.split_seeds,"[42,10042,20042,30042,40042]"
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.batch_size,16
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.cache_policy,"""disabled"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.class_count_basis,"""row"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.class_weight_beta,0.999
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.class_weighting,"""inverse_frequency"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.classifier_role_families,"[""B"",""R"",""S"",""W""]"
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.deterministic_algorithms,true
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.device,"""cuda"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.epoch_profile,"""default_10"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.epoch_rule,"""fixed_epoch"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.execution_mode,"""formal"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.fixed_epochs,10
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.focal_gamma,2.0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.gradient_clip_norm,null
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.inner_grouped_folds,0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.inner_patience,0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.label_smoothing,0.2
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.learning_rate,0.0003
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.loss,"""cross_entropy"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.maximum_inner_epochs,0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.n_classes,3
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.num_workers,0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.optimizer,"""adamw"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.optimizer_parameters.amsgrad,false
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.optimizer_parameters.betas,"[0.9,0.999]"
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.optimizer_parameters.eps,1e-08
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.optimizer_parameters.maximize,false
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.outer_labels_visible_to_trainer,false
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.participant_window_quota,"""all"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.refit_on_all_outer_training,true
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.sampler,"""exhaustive_shuffle_without_replacement"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.samples_per_epoch,null
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.seed,42
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.training_balance,"""equal_role_families"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,training.weight_decay,0.001
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.cap_fraction_per_file,null
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.cap_per_file,null
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.end_alignment,"""left_start_regular_grid"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.hop_s,2.0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.length_s,10.0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.min_valid_fraction,1.0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.engineering.padding,"""none_complete_windows_only"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.cap_fraction_per_file,null
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.cap_per_file,128
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.end_alignment,"""include_right_aligned_if_distinct"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.hop_s,2.5
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.length_s,5.0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.min_valid_fraction,1.0
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.raw_dl.padding,"""none_complete_windows_only"""
tuned_all_roles__inception_small_no_gravity,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,windows.shared_planner_version,"""window_plan_v1"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.balance_line,"""line_b_equal_role_families"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.direct_all_window_participant_mean,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.file_to_role,"""ordinary_mean"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.hierarchy,"[""window"",""file"",""role"",""participant""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.missing_role_policy,"""mean_available_roles"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.quality_weight_levels,[]
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.quality_weight_source,"""none"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.quality_weighting,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.role_to_participant,"""ordinary_mean"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,aggregation.window_to_file,"""ordinary_mean"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.degraded_policy,"""drop"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.denoiser_enabled,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.failure_action,"""no_result_no_fallback"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.batch_size,64
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.device,"""cuda"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.evidence_path,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.expected_evidence_sha256,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.expected_split_registry_sha256,null
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.reuse_scope,"""all29_smoke_or_final_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.threshold_source,"""bundle_frozen"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector.window_probability_aggregation,"""native_windows_file_median_diagnostics_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.motion_detector_enabled,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.non_identity_output_contract,"""rate_only"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.reducer,"""identity"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.reducer_version,"""identity_v1"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,artifact.selection_scope,"""run_before_evaluation"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,config_id,"""formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.calibration_metrics,"[""multiclass_brier"",""expected_calibration_error""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.confidence_interval,"""participant_cluster_bootstrap_two_sided_95"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.independent_test_available,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.metric_prefix,"""oof_validation_"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.metrics,"[""balanced_accuracy"",""macro_f1"",""per_class_precision_recall_f1"",""worst_class_recall"",""worst_class_f1"",""confusion_matrix"",""coverage""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.paired_delta_key,"[""repeat_index"",""fold_index"",""participant_id""]"
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.primary_metric,"""balanced_accuracy"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.rank_incomplete_configs,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.ranking.automatic_final_selection,false
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.ranking.manual_multiple_final_versions_allowed,true
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.ranking.max_qualified_per_comparison_group,10
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.ranking.preserve_ablation_provenance,true
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.ranking.sort_key,"""participant_level_mean_balanced_accuracy"""
tuned_all_roles__inception_full,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,evaluation.statistics.affects_automatic_selection,false
